Date,Data storage capacity,Data storage capacity added per day,Cumulative renewable energy purchases,Energy intensity lower bound,Energy intensity estimate,Energy intensity upper bound,Energy consumption rate lower bound,Energy consumption rate estimate,Energy consumption rate upper bound,Energy used to seal data lower bound,Energy used to seal data estimate,Energy used to seal data upper bound,Cumulative energy use lower bound,Cumulative energy use estimate,Cumulative energy use upper bound,Energy used to store data lower bound,Energy used to store data estimate,Energy used to store data upper bound
2021-03-08T00:00:00.000Z,3521418356,32498432,318276635,4.370801881,29.20963557,65.93943594,14334.37874,95795.23173,216253.4186,8736.22849,49672.87836,81421.57153,35147563.02,240089247,531178971.8,3411.550103,11343.19281,30626.83187
2021-03-09T00:00:00.000Z,3553551262,32182976,322353615,4.312142831,28.76587571,65.04525414,14271.04752,95200.73786,215267.4319,8651.427608,49190.71333,80631.22807,35490066.09,242374066.5,536345386.6,3442.680463,11446.69933,30906.30139
2021-03-10T00:00:00.000Z,3586193762,32343232,326430595.1,4.299285769,28.66861112,64.84926476,14359.19833,95750.38624,216590.2674,8694.507626,49435.65982,81032.73345,35834684.76,244672077.6,541543549.4,3474.304517,11551.84735,31190.20301
2021-03-11T00:00:00.000Z,3618549035,32391520,330507575.2,4.276364393,28.4952093,64.49985786,14411.50368,96029.89266,217366.869,8707.488406,49509.46657,81153.71421,36180558.76,246976796.8,546760350.6,3505.650305,11656.07015,31471.60652
2021-03-12T00:00:00.000Z,3650925883,32737728,334584555.3,4.281624702,28.53500391,64.58004451,14558.33618,97024.42619,219584.4017,8800.556041,50038.63512,82021.10373,36529956.72,249305384.9,552030372.6,3537.016995,11760.36245,31753.19768
2021-03-13T00:00:00.000Z,3683991959,33086464,338661535.3,4.2864539,28.57153713,64.65365941,14706.7585,98028.51177,221825.7276,8894.303252,50571.66763,82894.82691,36882916.79,251658071,557354186.4,3569.05141,11866.8749,32040.78327
2021-03-14T00:00:00.000Z,3717038804,32676128,342738515.4,4.221657872,28.0813506,63.66592729,14614.37543,97210.95661,220396.2973,8783.996729,49944.48136,81866.77109,37233659.7,253991135.8,562643693.9,3601.067193,11973.3254,32328.20159
2021-03-15T00:00:00.000Z,3749055741,32239744,346815495.5,4.156442453,27.58799135,62.67180207,14512.55236,96325.68559,218823.626,8666.687982,49277.48151,80773.45462,37581958.88,256302954.1,567895457.3,3632.085202,12076.45835,32606.6625
2021-03-16T00:00:00.000Z,3781762592,33220192,350892475.5,4.219413799,28.06437403,63.63171928,14860.94786,98843.87243,224113.5162,8930.252013,50776.06687,83229.86904,37938619.49,258675208.9,573274178,3663.771599,12181.81366,32891.12379
2021-03-17T00:00:00.000Z,3815326948,33797504,354969455.6,4.244630444,28.25513973,64.01611462,15082.44585,100398.9913,227468.4675,9085.445025,51658.47094,84676.26652,38300596.01,261084786.5,578733417.4,3696.288747,12289.93116,33183.04306
2021-03-18T00:00:00.000Z,3848957359,33117312,359046435.7,4.158076973,27.60035661,62.69671824,14905.12953,98936.81453,224743.9651,8902.595812,50618.81787,82972.11348,38658316.98,263459271.9,584127268.9,3728.869889,12398.26144,33475.53684
2021-03-19T00:00:00.000Z,3882286571,33867616,363123415.8,4.198743344,27.90800058,63.31662477,15181.23308,100905.8728,228931.4587,9104.292533,51765.63503,84851.92513,39022664.4,265881014.8,589621620.1,3761.15923,12505.6215,33765.41099
2021-03-20T00:00:00.000Z,3916529725,34440192,367200395.8,4.222558707,28.08816548,63.67965935,15402.00477,102453.0595,232274.9037,9258.212413,52640.80027,86286.45704,39392310.29,268339890.1,595196213.9,3794.333998,12615.92555,34063.23398
2021-03-21T00:00:00.000Z,3950712925,33613792,371277375.9,4.125398448,27.35314126,62.19857613,15178.94209,100642.8233,228852.7029,9036.059565,51377.67266,84215.99448,39756602.74,270755319.8,600688675,3827.450682,12726.03647,34360.53552
2021-03-22T00:00:00.000Z,3984810967,34765536,375354356,4.19904554,27.91028671,63.32123135,15583.26438,103579.1045,234994.2337,9345.671388,53138.07881,87101.57389,40130598.84,273241220.2,606328532.8,3860.484865,12835.87309,34657.09642
2021-03-23T00:00:00.000Z,4018408004,32124704,379431336.1,3.950364828,26.02899956,59.53041365,14783.97999,97411.81523,222788.6493,8635.762929,49101.64632,80485.2334,40485412.29,275579105.6,611675456.8,3893.033674,12944.09586,34949.29993
2021-03-24T00:00:00.000Z,4049073233,30503328,383508316.1,3.793356825,24.84122293,57.13702853,14304.7232,93676.08542,215463.3522,8199.904633,46623.42175,76423.03797,40828723.68,277827333.4,616846573.8,3922.742148,13042.8747,35216.00463
2021-03-25T00:00:00.000Z,4081578441,34201312,387585296.2,4.081511445,27.02113298,61.52957521,15514.91126,102714.5179,233890.291,9193.996692,52275.67935,85687.96708,41201079.35,280292483.7,622459937,3954.233194,13147.58047,35498.71217
2021-03-26T00:00:00.000Z,4115920247,34001440,391662276.3,4.041158706,26.71586166,60.91444958,15490.76935,102408.5618,233500.2798,9140.267101,51970.181,85187.20778,41572855.62,282750291.1,628063939.9,3987.503535,13258.2023,35797.39316
2021-03-27T00:00:00.000Z,4150626674,35022336,395739256.4,4.101405908,27.171636,61.83284072,15854.28115,105033.924,239019.3176,9414.704364,53530.58991,87744.96061,41953356.12,285271107.2,633800399.6,4021.127122,13369.99864,36099.24537
2021-03-28T00:00:00.000Z,4185483644,34644928,399816236.4,4.046759653,26.75823322,60.99982882,15774.4124,104304.5404,237779.4924,9313.249545,52953.7331,86799.40261,42331939.78,287774418.2,639507103.5,4054.896554,13482.27991,36402.4069
2021-03-29T00:00:00.000Z,4220147973,35214304,403893216.5,4.069555217,26.93068327,61.34731788,15994.6505,105846.1782,241114.5337,9466.309201,53824.00723,88225.91724,42715809.12,290314728.4,645293848.4,4088.479356,13593.94065,36703.89297
2021-03-30T00:00:00.000Z,4255598504,35541376,407970196.6,4.072057215,26.94961107,61.38545763,16138.9267,106810.3356,243291.13,9554.232696,54323.92697,89045.36343,43103141.08,292878178.5,651132831.6,4122.823831,13708.1339,37012.21687
2021-03-31T00:00:00.000Z,4291564191,36421408,412067441.8,4.118061669,27.29763801,62.08673637,16459.19494,109104.0352,248150.1685,9790.802899,55669.02949,91250.1956,43498159.41,295496677.3,657088431.5,4157.667388,13823.98657,37325.02124
2021-04-01T00:00:00.000Z,4327998115,36371040,415979082,4.089764438,27.08356745,61.65538147,16484.86851,109167.4239,248518.1901,9777.262973,55592.04351,91124.00362,43893793.91,298116697.6,663052864,4192.964574,13941.34753,37641.89801
2021-04-02T00:00:00.000Z,4364038624,35491040,419890722.1,3.997445088,26.38516506,60.24809169,16246.92675,107237.9569,244867.9871,9540.701373,54246.98991,88919.25162,44283717.86,300690410.5,668929691.7,4227.880619,14057.44122,37955.35312
2021-04-03T00:00:00.000Z,4400351380,37342880,423802362.2,4.11792412,27.29659744,62.08463961,16875.85663,111865.4573,254431.9533,10038.513,57077.47179,93558.85155,44688736.02,303375183.6,675036054.5,4263.060417,14174.41187,38271.17606
2021-04-04T00:00:00.000Z,4437221631,36243712,427714002.4,4.009534936,26.47662561,60.43238587,16569.34167,109414.2495,249735.9084,9743.03466,55397.42648,90804.99604,45086397.88,306001127.6,681029712.2,4298.780316,14293.17832,38591.84769
2021-04-05T00:00:00.000Z,4473785274,36771456,431625642.5,4.026975919,26.60856788,60.69825124,16778.54505,110865.5884,252901.523,9884.902802,56204.06735,92127.20586,45489080.59,308661903.8,687099344.6,4334.203173,14410.95712,38909.85266
2021-04-06T00:00:00.000Z,4509863078,35821728,435537282.6,3.932854221,25.89653058,59.26348696,16518.52768,108768.9838,248914.7817,9629.596921,54752.4366,89747.75733,45885522.95,311272361.4,693073295.4,4369.15535,14527.17095,39223.63215
2021-04-07T00:00:00.000Z,4546124800,36825920,439448922.7,3.986509917,26.30243971,60.08139906,16878.51883,111362.1271,254379.1554,9899.543814,56287.31394,92263.65997,46290605.03,313945054.5,699178391,4404.285706,14643.97721,39539.01122
2021-04-08T00:00:00.000Z,4583661292,37724896,443360562.9,4.030716118,26.63686274,60.75526575,17206.59197,113709.2306,259356.1634,10141.20654,57661.37179,94515.95444,46703560.81,316674078.2,705402934.7,4440.65106,14764.88975,39865.47735
2021-04-09T00:00:00.000Z,4621297256,37839072,447272203,4.016301532,26.52781538,60.53553392,17285.8343,114173.5543,260540.0019,10171.89934,57835.88638,94802.01099,47118418.39,319414245.6,711655890.5,4477.112782,14886.12272,40192.80862
2021-04-10T00:00:00.000Z,4658125096,35668224,451183843.1,3.835521734,25.16020344,57.77977836,16639.32581,109150.4237,250661.22,9588.331976,54517.81034,89363.16841,47517759.91,322033857.8,717671755.8,4512.791593,15004.75256,40513.1114
2021-04-11T00:00:00.000Z,4693381901,33260384,455095483.3,3.641192967,23.69009259,54.81748617,15915.84568,103550.6388,239610.1108,8941.056427,50837.49913,83330.56607,47899738.07,324519075,723422394.8,4546.948386,15118.32178,40819.75041
2021-04-12T00:00:00.000Z,4726261661,35614784,459007123.4,3.794071572,24.84663004,57.14792392,16700.26687,109366.7699,251546.5411,9573.966235,54436.1289,89229.27983,48300542.18,327143879.4,729459507.8,4578.802297,15224.23406,41105.71554
2021-04-13T00:00:00.000Z,4762955618,36160512,462918763.5,3.813323527,24.99227244,57.44139523,16915.32388,110861.9239,254801.3033,9720.668836,55270.25778,90596.54676,48706507.62,329804567.6,735574735,4614.351403,15342.43264,41424.8539
2021-04-14T00:00:00.000Z,4799142881,36591360,466830403.6,3.824403004,25.07608946,57.6102876,17093.36084,112078.8383,257492.0669,9836.489395,55928.79602,91675.99334,49116745.92,332494461.8,741754540.5,4649.409623,15458.99905,41739.58538
2021-04-15T00:00:00.000Z,4836290108,37402336,470742043.8,3.861569787,25.3572588,58.17684743,17393.07471,114212.7997,262037.0236,10054.49596,57168.34851,93707.81261,49534177.31,335235571.1,748043424.9,4685.397857,15578.6577,42062.66596
2021-04-16T00:00:00.000Z,4873340378,36632832,474653683.9,3.787762934,24.79890475,57.05175685,17191.33747,112553.5963,258938.0651,9847.637898,55992.18473,91779.89729,49946767.04,337936859.5,754257934.4,4721.292158,15698.00403,42384.90327
2021-04-17T00:00:00.000Z,4910829466,38002496,478565324,3.863213279,25.36969193,58.20190034,17668.66222,116029.9691,266190.2524,10215.83097,58085.67506,95211.45348,50370812.49,340721580.8,760646496.2,4757.611587,15818.76388,42710.95711
2021-04-18T00:00:00.000Z,4947673367,36544928,482476964.2,3.74324642,24.46213417,56.37315983,17248.42993,112718.5763,259760.75,9824.007545,55857.8261,91559.66261,50784772.45,343426828.7,766880750.1,4793.305958,15937.44545,43031.39957
2021-04-19T00:00:00.000Z,4985580582,38556416,486388604.3,3.861536637,25.35700802,58.17634209,17929.82414,117737.2474,270123.4459,10364.73575,58932.32516,96599.24465,51215085.75,346252524.8,773363708.5,4830.030468,16059.55217,43361.09
2021-04-20T00:00:00.000Z,5023257386,37221760,490300244.4,3.751284421,24.52294222,56.49568883,17549.53263,114725.0185,264302.2558,10005.95352,56892.34351,93255.3975,51636272.13,349005927.4,779706958.5,4866.531756,16180.91669,43688.77646
2021-04-21T00:00:00.000Z,5061852721,39280352,494211884.5,3.870558458,25.42525874,58.31386817,18246.65523,119860.205,274904.27,10559.34422,60038.83962,98412.9939,52074189.33,351882574.5,786304656.6,4903.922916,16305.23998,44024.45167
2021-04-22T00:00:00.000Z,5100555917,38752544,498123524.7,3.815257364,25.00690205,57.47087409,18123.47539,118789.3583,273001.7592,10417.45888,59232.10093,97090.62374,52509150.24,354733521.2,792856694.5,4941.418572,16429.91072,44361.06498
2021-04-23T00:00:00.000Z,5139109627,37859488,502035164.8,3.736655755,24.41227533,56.27269363,17884.26523,116841.2707,269330.611,10177.38756,57867.09162,94853.16124,52938370.17,357537713.9,799320624.9,4978.769407,16554.09993,44696.37816
2021-04-24T00:00:00.000Z,5176954635,37990592,505946804.9,3.726938516,24.33876373,56.12456681,17969.11622,117347.2737,270599.8125,10212.63094,58067.48015,95181.6292,53369626.51,360354050.6,805815016.2,5015.43365,16676.00627,45025.52755
2021-04-25T00:00:00.000Z,5215065624,38754240,509858445.1,3.758547156,24.57788532,56.60639988,18254.91904,119372.5363,274932.0959,10417.9148,59234.69321,97094.8729,53807742.07,363218993.6,812413382.1,5052.355577,16798.76939,45356.99025
2021-04-26T00:00:00.000Z,5253853428,38562208,513770085.2,3.727411859,24.3423446,56.13178232,18238.34663,119107.8784,274654.624,10366.29275,58941.17806,96613.75592,54245459.9,366077584.8,819005088.8,5089.933201,16923.71266,45694.33942
2021-04-27T00:00:00.000Z,5292095543,37261856,517681725.3,3.625656102,23.57255511,54.58064664,17869.58286,116180.8277,269008.7974,10016.73213,56953.62904,93355.85402,54674327.49,368865926.8,825461295.8,5126.982162,17046.89816,46026.94257
2021-04-28T00:00:00.000Z,5327576887,35152800,521593365.4,3.474849671,22.43169381,52.2817965,17241.13598,111299.1697,259406.204,9449.775696,53730.00022,88071.82512,55088112.49,371537108.8,831687040.7,5161.356488,17161.19067,46335.53446
2021-04-29T00:00:00.000Z,5363841605,37463296,525505005.6,3.606369721,23.42665228,54.28665055,18015.50011,117027.0631,271187.1591,10070.88323,57261.52404,93860.5418,55520482.08,374345760.5,838195528.4,5196.489747,17278.00658,46650.93959
2021-04-30T00:00:00.000Z,5401861941,37291136,529431645.7,3.578771172,23.2178673,53.86594616,18004.35389,116806.2107,270992.8942,10024.60318,56998.38264,93429.21213,55952584.17,377149111.6,844699353.7,5233.323848,17400.47768,46981.61386
2021-05-01T00:00:00.000Z,5438882766,37162976,533062361.8,3.554740915,23.03607671,53.49963579,18006.02218,116685.8903,270994.6102,9990.151208,56802.49393,93108.12007,56384726.31,379949575.1,851203220.2,5269.189624,17519.72917,47303.59508
2021-05-02T00:00:00.000Z,5475425155,36154912,536693078,3.476502394,22.44419677,52.30699013,17728.03129,114451.6464,266733.5882,9719.163444,55261.69834,90582.51652,56810196.73,382696416.6,857604822.2,5304.59189,17637.43951,47621.4152
2021-05-03T00:00:00.000Z,5512884283,39072704,540323794.1,3.641488803,23.69233061,54.8219958,18696.39977,121642.9072,281471.1249,10503.52429,59721.45588,97892.7526,57258907.81,385615848.6,864360124.9,5340.882293,17758.10285,47947.20847
2021-05-04T00:00:00.000Z,5551762457,37891648,543954510.3,3.552126433,23.01629797,53.45978137,18366.20473,119005.3476,276412.8215,10186.03282,57916.24722,94933.7349,57699694.28,388471979,870994028.4,5378.547468,17883.33723,48285.34362
2021-05-05T00:00:00.000Z,5589338356,37234336,547585226.4,3.496443569,22.59505317,52.61096771,18200.65654,117618.0293,273865.1817,10009.3342,56911.56555,93286.90541,58136507.64,391294813.8,877566788.6,5414.950999,18004.37671,48612.15248
2021-05-06T00:00:00.000Z,5626422113,37856384,551215942.5,3.51914493,22.76679058,52.95702077,18440.36845,119298.2997,277495.5264,10176.55315,57862.34725,94845.38447,58579074.04,394157975.1,884226677,5450.877743,18123.83091,48934.68104
2021-05-07T00:00:00.000Z,5664732334,38388672,554846658.7,3.535651055,22.89166057,53.20863542,18653.00988,120769.3758,280712.4308,10319.64281,58675.93349,96178.97883,59026743.8,397056442.3,890963771,5487.992685,18247.23579,49267.87653
2021-05-08T00:00:00.000Z,5703886630,39978272,558477374.8,3.614727248,23.48987756,54.4140503,19202.00365,124781.95,289056.0534,10746.95908,61105.5894,100161.5627,59487589.32,400051211.3,897901111.8,5525.925367,18373.35961,49608.41319
2021-05-09T00:00:00.000Z,5743629377,39428864,562108091,3.565628774,23.11844413,53.6656072,19073.16053,123664.5271,287066.5472,10599.26722,60265.83576,98785.07587,59945342.63,403019162.2,904790704.6,5564.42814,18501.37895,49954.06778
2021-05-10T00:00:00.000Z,5783035141,39039072,565738807.1,3.526739307,22.82424257,53.07278728,18994.56358,122928.4302,285843.1953,10494.48334,59670.05038,97808.49099,60401209.64,405969446.7,911650936.9,5602.604445,18628.3128,50296.79153
2021-05-11T00:00:00.000Z,5823016843,41188544,569369523.2,3.636678889,23.65594327,54.74867484,19722.09888,128288.7125,296907.9239,11072.3044,62955.45385,103193.7781,60874537.36,409048378.1,918776722.4,5641.338717,18757.10185,50644.52439
2021-05-12T00:00:00.000Z,5863876459,39994784,573000239.4,3.550552875,23.0043939,53.43579451,19390.13919,125630.6878,291821.4514,10751.39783,61130.8275,100202.9318,61339898.12,412063516.9,925780432.8,5680.923513,18888.71885,50999.89273
2021-05-13T00:00:00.000Z,5903424747,40026528,576630955.5,3.536821625,22.90051602,53.22647926,19445.4196,125906.8707,292638.7963,10759.93126,61179.34725,100282.4633,61806585.61,415085284,932803759.4,5719.237895,19016.1118,51343.85605
2021-05-14T00:00:00.000Z,5943643738,39710784,580261671.7,3.503101347,22.64541973,52.71245697,19391.24091,125352.5794,291787.1483,10675.05295,60696.74202,99491.39823,62271972.84,418093748.1,939806646.6,5758.202053,19145.66521,51693.65268
2021-05-15T00:00:00.000Z,5982846611,38060096,583892387.8,3.394217808,21.82170807,51.05266742,18912.44623,121589.6869,284463.4264,10231.31501,58173.71493,95355.76452,62725869.09,421011902.8,946633764.5,5796.181797,19271.9455,52034.61183
2021-05-16T00:00:00.000Z,6022010718,40889248,587523103.9,3.540140556,22.92562397,53.2770721,19854.64652,128576.861,298800.9706,10991.84765,62497.98889,102443.9219,63202377.98,424097749.7,953804983.3,5834.123984,19398.10092,52375.23382
2021-05-17T00:00:00.000Z,6062013278,39169984,591153820.1,3.428281369,22.07940132,51.57192262,19355.0132,124653.4511,291159.0782,10529.6751,59870.14544,98136.47791,63666895.77,427089434.7,960792796.8,5872.878464,19526.95717,52723.14808
2021-05-18T00:00:00.000Z,6101884638,41109568,594784536.2,3.522165762,22.78964338,53.00306947,20015.84429,129509.5075,301207.0576,11051.07407,62834.7414,102995.9117,64147273.38,430197665.2,968021761.6,5911.505837,19655.3908,53069.92126
2021-05-19T00:00:00.000Z,6143534208,41388896,598415252.4,3.522095179,22.78910941,53.00199352,20152.06238,130390.4441,303256.8472,11126.16302,63261.68587,103695.74,64630920.22,433327038.2,975299921.3,5951.855941,19789.55239,53432.16007
2021-05-20T00:00:00.000Z,6184913848,41288160,602045968.5,3.501195817,22.63100426,52.68340962,20167.41269,130357.9767,303464.336,11099.08317,63107.71392,103443.3561,65114935.46,436455632,982583060.7,5991.944536,19922.84449,53792.05121
2021-05-21T00:00:00.000Z,6225394971,39449856,605676684.6,3.385834941,21.75829109,50.9248814,19630.56607,126151.327,295254.868,10604.91029,60297.9214,98837.66922,65586066.5,439483266,989669173.1,6031.162648,20053.24228,54144.12768
2021-05-22T00:00:00.000Z,6264034244,38746400,609307400.8,3.334271757,21.36821196,50.13886695,19451.59628,124658.6549,292501.9521,10415.80725,59222.71001,97075.23056,66052902.32,442475075.9,996689215.7,6068.596376,20177.70711,54480.18503
2021-05-23T00:00:00.000Z,6303849647,40564896,612938116.9,3.419219128,22.01084482,51.4337804,20073.95336,129223.8537,301963.4806,10904.65534,62002.22659,101631.2904,66534674.59,445576450.7,1003936335,6107.169538,20305.96048,54826.47153
2021-05-24T00:00:00.000Z,6343847215,39367200,616568833.1,3.341096472,21.41984141,50.24290096,19739.75967,126552.0242,296843.5058,10582.6907,60171.58418,98630.58288,67008426.28,448613701.5,1011060574,6145.919182,20434.80065,55174.34238
2021-05-25T00:00:00.000Z,6382965385,39401632,620199549.2,3.329980459,21.33574799,50.07345163,19795.40102,126832.4823,297666.6284,10591.94671,60224.21246,98716.84881,67483513.37,451657683.2,1018204569,6183.816865,20560.8081,55514.56484
2021-05-26T00:00:00.000Z,6423094267,39926144,623830265.3,3.344658351,21.44678728,50.29719722,20007.65491,128294.0958,300876.4602,10732.94603,61025.91332,100030.9612,67963694.51,454736743.8,1025425600,6222.693726,20690.07125,55863.57777
2021-05-27T00:00:00.000Z,6462137194,39014080,627460981.5,3.28379477,20.98634999,49.36941018,19762.97453,126302.8689,297121.6122,10487.76499,59631.85086,97745.87603,68438003.39,457768014.8,1032556514,6260.518514,20815.83633,56203.14582
2021-05-28T00:00:00.000Z,6501487532,39224608,631091697.6,3.282378038,20.97563231,49.34781393,19874.74029,127007.0783,298800.1304,10544.35912,59953.63659,98273.33288,68914994.63,460816186.9,1039727713,6298.641121,20942.59164,56545.38751
2021-05-29T00:00:00.000Z,6540108138,37915136,634722413.8,3.202048146,20.36793101,48.12328802,19503.51628,124060.0565,293116.558,10192.34686,57952.14792,94992.58173,69383076.57,463793630.4,1046762506,6336.056764,21066.99633,56881.28251
2021-05-30T00:00:00.000Z,6577793847,37952704,638353129.9,3.192680689,20.29706553,47.98049317,19558.51483,124340.7957,293930.7995,10202.44589,58009.56948,95086.7046,69852478.49,466777811.6,1053816841,6372.566679,21188.38954,57209.04643
2021-05-31T00:00:00.000Z,6615670305,37196768,642010111.2,3.142511053,19.91752869,47.21572159,19362.02595,122718.3296,290911.3161,9999.235174,56854.14398,93192.78255,70317164.71,469723053.6,1060798708,6409.261391,21310.39719,57538.46934
2021-06-01T00:00:00.000Z,6653663236,39870112,645669659.6,3.268423798,20.8700675,49.13509948,20253.46389,129325.6887,304475.8039,10717.88351,60940.27009,99890.5786,70803245.28,472826872.4,1068106123,6446.068943,21432.78002,57868.90526
2021-06-02T00:00:00.000Z,6694832428,40194176,649329208,3.272359979,20.89984499,49.1951015,20403.32342,130311.5487,306733.8474,10804.99839,61435.59219,100702.4886,71292922.45,475954351.8,1075467731,6485.953656,21565.39422,58226.96608
2021-06-03T00:00:00.000Z,6732335235,36497056,652988756.4,3.073925981,19.39867778,46.17023035,19273.44146,121629.2399,289486.2262,9811.138594,55784.65518,91439.7241,71755482.69,478873455.6,1082415396,6522.286376,21686.19826,58553.13924
2021-06-04T00:00:00.000Z,6770527342,40311680,656648304.8,3.255409316,20.77161203,48.93671045,20527.12979,130976.3334,308572.6277,10836.58582,61615.19353,100996.8831,72248131.21,482016889.8,1089821135,6559.286889,21809.22267,58885.30745
2021-06-05T00:00:00.000Z,6810405312,39197952,660307853.2,3.187835623,20.26041226,47.90663637,20219.43467,128505.3969,303856.666,10537.19346,59912.89369,98206.54894,72733395.12,485101021.6,1097113690,6597.920666,21937.67759,59232.13812
2021-06-06T00:00:00.000Z,6850105439,39531840,663967401.6,3.193075798,20.30005455,47.9865161,20370.73103,129507.4021,306137.5534,10626.94923,60423.23148,99043.07194,73222290.11,488209201.4,1104460987,6636.382149,22065.55964,59577.42203
2021-06-07T00:00:00.000Z,6889900627,40432960,667626950,3.226269245,20.55116533,48.49250753,20702.06636,131871.0734,311162.8425,10869.18831,61800.56637,101300.738,73719137.1,491374109.5,1111928891,6674.935727,22193.7479,59923.53272
2021-06-08T00:00:00.000Z,6930038653,39574016,671286498.4,3.172476933,20.14422269,47.6725129,20475.48795,130012.8567,307683.2342,10638.28698,60487.69624,99148.73969,74210546.26,494494420.2,1119313284,6713.821447,22323.04051,60272.62518
2021-06-09T00:00:00.000Z,6969764475,40167584,674946046.8,3.190397522,20.27979321,47.94568923,20709.18615,131638.1453,311220.2152,10797.84993,61394.94712,100635.865,74707564.14,497653738,1126782565,6752.307823,22451.00533,60618.13257
2021-06-10T00:00:00.000Z,7009062050,37816640,678605595.2,3.065150085,19.3322875,46.0364531,20008.37321,126195.329,300512.0497,10165.86916,57801.59974,94745.80986,75187762.66,500682428,1133994850,6790.379314,22577.59068,60959.91537
2021-06-11T00:00:00.000Z,7045965068,36378400,682265143.6,2.986001437,18.73352239,44.82993373,19594.33949,122930.6165,294176.9986,9779.241488,55603.29305,91142.44336,75658024.47,503632764.8,1141055094,6826.130958,22696.46268,61280.87199
2021-06-12T00:00:00.000Z,7082570134,37082144,685924692,3.010755717,18.92079026,45.20728089,19859.41876,124804.5117,298194.3428,9968.42195,56678.94464,92905.60358,76134648.13,506628075.2,1148211754,6861.593946,22814.37492,61599.23723
2021-06-13T00:00:00.000Z,7119804208,36896064,689584240.4,2.992528091,18.78289699,44.92942417,19842.95816,124546.2792,297919.5707,9918.399924,56394.52694,92439.39875,76610876.75,509617187.9,1155361819,6897.666317,22934.31331,61923.07314
2021-06-14T00:00:00.000Z,7157093406,37678400,693243788.8,3.020562635,18.99498029,45.35677475,20133.7495,126612.2313,302328.4241,10128.70749,57590.30405,94399.46336,77094084.31,512655883.6,1162617697,6933.792092,23054.42928,62247.38848
2021-06-15T00:00:00.000Z,7195510477,39362848,696903337.2,3.090722578,19.52574522,46.42627287,20711.98699,130848.6837,311118.3018,10581.5208,60164.93228,98619.67938,77591169.46,515796254.2,1170084532,6971.01055,23178.17835,62581.51327
2021-06-16T00:00:00.000Z,7234555462,39065376,700562885.6,3.066661834,19.34372399,46.05949776,20662.26222,130332.3023,310335.3,10501.55438,59710.25525,97874.39303,78087061.24,518924231.7,1177532575,7008.837332,23303.95005,62921.09922
2021-06-17T00:00:00.000Z,7273581448,38546816,704222434,3.03251129,19.08537271,45.53891663,20542.38493,129285.2805,308482.9256,10362.15508,58917.65185,96575.19281,78580075.99,522027080.6,1184936161,7046.645707,23429.66056,63260.51993
2021-06-18T00:00:00.000Z,7311310791,37280736,707881982.4,2.964215993,18.56871397,44.49784264,20183.90631,126437.879,302994.2113,10021.80745,56982.48655,93403.15597,79064487.34,525061591.7,1192208018,7083.197894,23551.19432,63588.66334
2021-06-19T00:00:00.000Z,7348858408,37870816,711541530.8,2.982691048,18.70847907,44.77947111,20414.008,128043.7817,306477.7635,10180.43276,57884.40613,94881.54241,79554421.09,528134644.6,1199563480,7119.574026,23672.1427,63915.22623
2021-06-20T00:00:00.000Z,7387208817,38416416,715201079.2,2.998734721,18.82985058,45.02403627,20630.91804,129547.0058,309759.7116,10327.10095,58718.33936,96248.48865,80049560.65,531243774.9,1206997709,7156.727902,23795.67704,64248.77124
2021-06-21T00:00:00.000Z,7425209769,37528064,718860627.6,2.948920498,18.45300247,44.26468249,20392.56812,127607.4109,306102.0307,10088.29416,57360.51998,94022.81155,80538979.87,534306354.9,1214344153,7193.543224,23918.08571,64579.27692
2021-06-22T00:00:00.000Z,7462455866,37444320,722520176,2.936506367,18.35908869,44.07544503,20408.58303,127594.8147,306322.2983,10065.7821,57232.51979,93812.99933,81028783.45,537368632.5,1221695884,7229.627243,24038.06284,64903.2174
2021-06-23T00:00:00.000Z,7499560061,37075872,726179724.4,2.911317566,18.16853363,43.69147414,20334.12544,126898.2973,305163.5199,9966.735911,56669.35808,92889.88971,81516800.07,540414193.8,1229019805,7265.573787,24157.58287,65225.92372
2021-06-24T00:00:00.000Z,7536694980,37158016,729839272.8,2.906733218,18.13385271,43.62159165,20402.63419,127283.2199,306184.0597,9988.817861,56794.91272,93095.69329,82006460.9,543468993.1,1236368218,7301.550097,24277.20187,65548.89725
2021-06-25T00:00:00.000Z,7574522866,38035744,733498821.2,2.937815163,18.36898983,44.09539594,20724.30042,129580.8083,311063.2159,10224.7687,58136.49363,95294.75302,82503841.66,546578934.6,1243833731,7338.197753,24399.05306,65877.89772
2021-06-26T00:00:00.000Z,7612587256,37935200,737158369.6,2.924764687,18.27026205,43.89645822,20735.9217,129532.0355,311215.9841,10197.74046,57982.81514,95042.85008,83001501.33,549687705.6,1251302910,7375.074534,24521.66607,66208.95514
2021-06-27T00:00:00.000Z,7649994156,36695104,740817918,2.861252805,17.78979017,42.92830123,20385.31679,126745.3571,305847.5009,9864.377857,56087.36561,91935.91356,83490746.57,552729596.2,1258643246,7411.314338,24642.16118,66534.29417
2021-06-28T00:00:00.000Z,7686353039,35983712,744477466.4,2.822001232,17.49284926,42.32996147,20201.22274,125222.1084,303017.9329,9673.14146,55000.02428,90153.59204,83975573.6,555734928.9,1265915673,7446.538824,24759.28041,66850.51829
2021-06-29T00:00:00.000Z,7720377803,32166752,748137014.8,2.646581569,16.16578712,39.65591427,19029.35058,116234.6304,285132.4531,8647.066273,49165.91543,80590.58046,84432275.94,558524561.8,1272758848,7479.502016,24868.88098,67146.44187
